Gene stable ID	Gene name
ENSMMUG00000055169	Metazoa_SRP
ENSMMUG00000058083	
ENSMMUG00000056239	
ENSMMUG00000004010	SLC14A2
ENSMMUG00000009626	PLCD4
ENSMMUG00000008759	WEE1
ENSMMUG00000054352	
ENSMMUG00000057200	
ENSMMUG00000015310	TACR2
ENSMMUG00000058473	Metazoa_SRP
ENSMMUG00000000284	DCTD
ENSMMUG00000059558	
ENSMMUG00000063919	Y_RNA
ENSMMUG00000060680	
ENSMMUG00000062400	RPL23
ENSMMUG00000057827	
ENSMMUG00000064902	CEP192
ENSMMUG00000062617	
ENSMMUG00000062609	U6
ENSMMUG00000025389	Y_RNA
ENSMMUG00000038502	Metazoa_SRP
ENSMMUG00000003381	CDK3
ENSMMUG00000063677	
ENSMMUG00000044983	
ENSMMUG00000064877	
ENSMMUG00000004451	MRPL36
ENSMMUG00000033130	MIR212
ENSMMUG00000052693	CD226
ENSMMUG00000060235	MT3
ENSMMUG00000051622	
ENSMMUG00000009782	CCL7
ENSMMUG00000008399	SV2B
ENSMMUG00000058106	
ENSMMUG00000004232	
ENSMMUG00000054347	
ENSMMUG00000065302	
ENSMMUG00000013383	TOM1
ENSMMUG00000019639	PAX5
ENSMMUG00000050124	TMEM266
ENSMMUG00000045519	
ENSMMUG00000023643	NFKBIB
ENSMMUG00000065071	
ENSMMUG00000004820	PRPF8
ENSMMUG00000050518	
ENSMMUG00000053636	
ENSMMUG00000002189	PLEKHA3
ENSMMUG00000064993	
ENSMMUG00000051052	
ENSMMUG00000057048	
ENSMMUG00000040220	Metazoa_SRP
ENSMMUG00000051932	
ENSMMUG00000018308	DYNC2H1
ENSMMUG00000009097	MMP11
ENSMMUG00000051519	TTC36
ENSMMUG00000061991	FAM110C
ENSMMUG00000041595	
ENSMMUG00000050365	U6
ENSMMUG00000058066	TAS2R1
ENSMMUG00000023328	TMEM247
ENSMMUG00000049293	
ENSMMUG00000056731	TMEM47
ENSMMUG00000016434	NDUFAF7
ENSMMUG00000020646	PRL
ENSMMUG00000054413	FAM187B
ENSMMUG00000064568	
ENSMMUG00000016923	OCSTAMP
ENSMMUG00000057002	Metazoa_SRP
ENSMMUG00000007786	GIN1
ENSMMUG00000023819	5S_rRNA
ENSMMUG00000048710	HIC1
ENSMMUG00000015928	ANKRD13D
ENSMMUG00000009952	SNX31
ENSMMUG00000034611	U6
ENSMMUG00000057475	
ENSMMUG00000014716	MROH1
ENSMMUG00000049822	MT2A
ENSMMUG00000013664	
ENSMMUG00000039905	5S_rRNA
ENSMMUG00000057097	Metazoa_SRP
ENSMMUG00000020392	SMS
ENSMMUG00000008979	POFUT1
ENSMMUG00000018572	GHITM
ENSMMUG00000061018	
ENSMMUG00000056252	5S_rRNA
ENSMMUG00000054287	
ENSMMUG00000057754	U6
ENSMMUG00000058262	5S_rRNA
ENSMMUG00000010080	TRAF3IP1
ENSMMUG00000059544	5S_rRNA
ENSMMUG00000064793	CCL11
ENSMMUG00000064218	
ENSMMUG00000056370	ERVV-2
ENSMMUG00000004447	NDUFS6
ENSMMUG00000056307	
ENSMMUG00000051763	
ENSMMUG00000059593	5S_rRNA
ENSMMUG00000018147	TMEM237
ENSMMUG00000057039	RNU4ATAC11P
ENSMMUG00000052629	Metazoa_SRP
ENSMMUG00000027816	Y_RNA
ENSMMUG00000051157	
ENSMMUG00000050992	
ENSMMUG00000019454	DYNLT1
ENSMMUG00000062778	5S_rRNA
ENSMMUG00000058882	
ENSMMUG00000008388	GPR119
ENSMMUG00000060150	5S_rRNA
ENSMMUG00000022478	FGFR1
ENSMMUG00000007723	APBB1
ENSMMUG00000040452	Metazoa_SRP
ENSMMUG00000055523	5S_rRNA
ENSMMUG00000013589	ACBD4
ENSMMUG00000038319	Metazoa_SRP
ENSMMUG00000057003	U6
ENSMMUG00000047780	TAF15
ENSMMUG00000015302	HK1
ENSMMUG00000064887	5S_rRNA
ENSMMUG00000059616	
ENSMMUG00000032833	mml-mir-146a
ENSMMUG00000009561	SEC23IP
ENSMMUG00000018578	BORCS5
ENSMMUG00000007077	A1CF
ENSMMUG00000020974	DNAI2
ENSMMUG00000018922	CDC25B
ENSMMUG00000056528	Y_RNA
ENSMMUG00000005397	SMPD4
ENSMMUG00000062312	5S_rRNA
ENSMMUG00000049906	5S_rRNA
ENSMMUG00000047594	
ENSMMUG00000051787	PFN1
ENSMMUG00000054487	
ENSMMUG00000007570	UACA
ENSMMUG00000006159	WDFY1
ENSMMUG00000052507	GAL3ST3
ENSMMUG00000003124	HAUS1
ENSMMUG00000007708	NAA20
ENSMMUG00000017881	INTS6L
ENSMMUG00000010232	C5H4orf27
ENSMMUG00000022768	HYPK
ENSMMUG00000057478	5S_rRNA
ENSMMUG00000003735	GALNT9
ENSMMUG00000063994	U3
ENSMMUG00000014275	NKIRAS2
ENSMMUG00000011294	LSR
ENSMMUG00000008389	RBMX2
ENSMMUG00000062333	
ENSMMUG00000008101	SPATS2L
ENSMMUG00000001137	MTAP
ENSMMUG00000048926	TMEM49
ENSMMUG00000049414	
ENSMMUG00000058530	5S_rRNA
ENSMMUG00000009669	
ENSMMUG00000051709	Y_RNA
ENSMMUG00000028175	U5
ENSMMUG00000056154	TMEM252
ENSMMUG00000044642	Metazoa_SRP
ENSMMUG00000001930	
ENSMMUG00000020259	ELMO3
ENSMMUG00000050539	
ENSMMUG00000051238	
ENSMMUG00000062463	
ENSMMUG00000053784	5S_rRNA
ENSMMUG00000064024	
ENSMMUG00000021723	B4GALNT4
ENSMMUG00000027466	Y_RNA
ENSMMUG00000006643	ETNK1
ENSMMUG00000064826	Metazoa_SRP
ENSMMUG00000049818	
ENSMMUG00000058047	5S_rRNA
ENSMMUG00000001790	EVPL
ENSMMUG00000016924	SLC13A3
ENSMMUG00000033248	SNORD90
ENSMMUG00000020223	RNF113A
ENSMMUG00000063993	
ENSMMUG00000021780	NFXL1
ENSMMUG00000053402	
ENSMMUG00000054616	
ENSMMUG00000025378	5_8S_rRNA
ENSMMUG00000056359	5S_rRNA
ENSMMUG00000007151	
ENSMMUG00000012657	NFATC2
ENSMMUG00000009098	SMARCB1
ENSMMUG00000062112	
ENSMMUG00000061364	
ENSMMUG00000015705	WNT10B
ENSMMUG00000063538	
ENSMMUG00000063259	U6
ENSMMUG00000001557	FAM47B
ENSMMUG00000052477	
ENSMMUG00000032359	NDUFA1
ENSMMUG00000058074	SYTL3
ENSMMUG00000023326	EPAS1
ENSMMUG00000058271	
ENSMMUG00000053040	
ENSMMUG00000064994	
ENSMMUG00000058722	
ENSMMUG00000015925	GRK2
ENSMMUG00000027550	U6
ENSMMUG00000003013	NIPA1
ENSMMUG00000058490	
ENSMMUG00000054026	5S_rRNA
ENSMMUG00000026025	SNORA21
ENSMMUG00000017515	EPB41L4B
ENSMMUG00000027585	U6
ENSMMUG00000062947	5S_rRNA
ENSMMUG00000060514	
ENSMMUG00000026376	U6
ENSMMUG00000060145	
ENSMMUG00000058266	Metazoa_SRP
ENSMMUG00000060045	U6
ENSMMUG00000045425	
ENSMMUG00000001155	ACSL5
ENSMMUG00000037508	
ENSMMUG00000012560	HHLA1
ENSMMUG00000000389	NOL6
ENSMMUG00000057179	CATSPER1
ENSMMUG00000006896	PDCL
ENSMMUG00000045048	INSYN2B
ENSMMUG00000012643	ATP10B
ENSMMUG00000059800	Metazoa_SRP
ENSMMUG00000024016	U6
ENSMMUG00000001106	ZNF160
ENSMMUG00000004220	IRX4
ENSMMUG00000053442	5S_rRNA
ENSMMUG00000054156	
ENSMMUG00000054388	
ENSMMUG00000062972	HEXIM1
ENSMMUG00000002495	ZNF573
ENSMMUG00000053167	
ENSMMUG00000022864	DDX11
ENSMMUG00000041519	ZNF354A
ENSMMUG00000023161	SMG6
ENSMMUG00000004860	FST
ENSMMUG00000064490	
ENSMMUG00000051919	BNIP5
ENSMMUG00000011285	CFAP70
ENSMMUG00000032953	Y_RNA
ENSMMUG00000020733	CMYA5
ENSMMUG00000011045	ETFA
ENSMMUG00000024318	U1
ENSMMUG00000012376	SHCBP1
ENSMMUG00000007799	LASP1
ENSMMUG00000054809	5S_rRNA
ENSMMUG00000048657	PRSS33
ENSMMUG00000052082	
ENSMMUG00000051251	
ENSMMUG00000060072	
ENSMMUG00000064539	
ENSMMUG00000001180	DTX3
ENSMMUG00000055025	Metazoa_SRP
ENSMMUG00000059950	
ENSMMUG00000008758	ZNF143
ENSMMUG00000016018	ESCO2
ENSMMUG00000061690	
ENSMMUG00000054142	MT1E
ENSMMUG00000064221	
ENSMMUG00000061635	U2
ENSMMUG00000058032	
ENSMMUG00000003625	DCAF4
ENSMMUG00000063931	
ENSMMUG00000063707	
ENSMMUG00000060214	Metazoa_SRP
ENSMMUG00000007479	PNOC
ENSMMUG00000061508	
ENSMMUG00000003894	ZNF385C
ENSMMUG00000064959	
ENSMMUG00000000713	HEXIM2
ENSMMUG00000053884	
ENSMMUG00000050025	U6
ENSMMUG00000052735	
ENSMMUG00000012040	ENO3
ENSMMUG00000058474	
ENSMMUG00000055934	
ENSMMUG00000022770	SERF2
ENSMMUG00000050504	
ENSMMUG00000021491	
ENSMMUG00000049758	
ENSMMUG00000049960	Y_RNA
ENSMMUG00000053094	
ENSMMUG00000001906	MED13L
ENSMMUG00000019632	RSL1D1
ENSMMUG00000018275	DOK6
ENSMMUG00000015292	GRB14
ENSMMUG00000064952	
ENSMMUG00000053850	U6
ENSMMUG00000001888	MGRN1
ENSMMUG00000059610	Metazoa_SRP
ENSMMUG00000056282	
ENSMMUG00000012384	AKAP14
ENSMMUG00000042257	
ENSMMUG00000015508	SLC8A1
ENSMMUG00000046187	
ENSMMUG00000050576	
ENSMMUG00000063363	
ENSMMUG00000062069	Metazoa_SRP
ENSMMUG00000058045	
ENSMMUG00000037184	SCARNA21
ENSMMUG00000057272	
ENSMMUG00000040394	
ENSMMUG00000049306	
ENSMMUG00000060154	
ENSMMUG00000001201	CCNK
ENSMMUG00000058216	
ENSMMUG00000046058	RNF227
ENSMMUG00000047996	DUSP19
ENSMMUG00000003435	TRPS1
ENSMMUG00000056292	
ENSMMUG00000031591	C11H12orf73
ENSMMUG00000045821	KCNK9
ENSMMUG00000046705	CCER2
ENSMMUG00000023589	PHEX
ENSMMUG00000019570	
ENSMMUG00000051585	
ENSMMUG00000062937	U6
ENSMMUG00000055160	U2
ENSMMUG00000041313	MIR6506
ENSMMUG00000057197	
ENSMMUG00000012362	KCNC2
ENSMMUG00000063635	
ENSMMUG00000011952	PPM1H
ENSMMUG00000028734	LIN7B
ENSMMUG00000000946	CPM
ENSMMUG00000057018	Metazoa_SRP
ENSMMUG00000027130	mml-mir-203
ENSMMUG00000000293	CTNNA2
ENSMMUG00000049717	
ENSMMUG00000024657	Y_RNA
ENSMMUG00000018399	ENDOU
ENSMMUG00000005603	UCMA
ENSMMUG00000052116	
ENSMMUG00000039674	OR1K1
ENSMMUG00000052175	SNORD39
ENSMMUG00000060594	Metazoa_SRP
ENSMMUG00000009784	CCL8
ENSMMUG00000045877	MPC1L
ENSMMUG00000051568	
ENSMMUG00000016475	MPHOSPH8
ENSMMUG00000054854	
ENSMMUG00000011988	FAM114A2
ENSMMUG00000015709	WNT1
ENSMMUG00000009319	TMEM161B
ENSMMUG00000027126	MIR484
ENSMMUG00000063982	
ENSMMUG00000016522	NLN
ENSMMUG00000018580	DUSP16
ENSMMUG00000064884	
ENSMMUG00000028099	U5
ENSMMUG00000054058	
ENSMMUG00000051232	Metazoa_SRP
ENSMMUG00000045123	ELOB
ENSMMUG00000060288	Metazoa_SRP
ENSMMUG00000049754	
ENSMMUG00000051239	
ENSMMUG00000063726	
ENSMMUG00000064292	
ENSMMUG00000055421	Metazoa_SRP
ENSMMUG00000052335	
ENSMMUG00000056794	CST6
ENSMMUG00000001466	SGCA
ENSMMUG00000036154	U6
ENSMMUG00000059878	
ENSMMUG00000064037	
ENSMMUG00000061745	
ENSMMUG00000057427	
ENSMMUG00000056026	OR5C1
ENSMMUG00000050577	
ENSMMUG00000040001	BTBD19
ENSMMUG00000020975	KIF19
ENSMMUG00000008724	PLPP4
ENSMMUG00000049682	Metazoa_SRP
ENSMMUG00000006160	MRPL44
ENSMMUG00000005756	TERF2IP
ENSMMUG00000028146	5S_rRNA
ENSMMUG00000061143	
ENSMMUG00000000685	PNPLA1
ENSMMUG00000014816	PLIN3
ENSMMUG00000055129	Metazoa_SRP
ENSMMUG00000054629	
ENSMMUG00000059464	
ENSMMUG00000004064	ATP6V1H
ENSMMUG00000023543	NECAB3
ENSMMUG00000010944	GATA6
ENSMMUG00000058520	U6
ENSMMUG00000005263	CXHXorf38
ENSMMUG00000061228	
ENSMMUG00000061923	
ENSMMUG00000050594	
ENSMMUG00000028855	KLF2
ENSMMUG00000016880	SLC39A8
ENSMMUG00000021291	TDG
ENSMMUG00000064309	
ENSMMUG00000000892	KCNQ3
ENSMMUG00000049036	
ENSMMUG00000063167	
ENSMMUG00000050414	
ENSMMUG00000061057	
ENSMMUG00000006115	CPNE9
ENSMMUG00000003849	HKDC1
ENSMMUG00000051369	
ENSMMUG00000009477	KIF26A
ENSMMUG00000063582	
ENSMMUG00000002250	B3GAT1
ENSMMUG00000010366	NDE1
ENSMMUG00000063639	
ENSMMUG00000059003	
ENSMMUG00000062441	
ENSMMUG00000048005	
ENSMMUG00000060762	ZNF395
ENSMMUG00000065262	Metazoa_SRP
ENSMMUG00000063119	
ENSMMUG00000021987	GPX2
ENSMMUG00000052475	
ENSMMUG00000003782	MELK
ENSMMUG00000055182	
ENSMMUG00000046821	ZNF469
ENSMMUG00000049704	
ENSMMUG00000063170	
ENSMMUG00000001795	SRP68
ENSMMUG00000005764	CNGA1
ENSMMUG00000033862	MIR1282
ENSMMUG00000057025	
ENSMMUG00000037155	U6
ENSMMUG00000048030	FTH1
ENSMMUG00000023821	
ENSMMUG00000056873	
ENSMMUG00000052017	d4Z4
ENSMMUG00000038944	
ENSMMUG00000003612	SPC24
ENSMMUG00000005492	TMEM25
ENSMMUG00000018858	SRRM2
ENSMMUG00000014454	SOX4
ENSMMUG00000062961	
ENSMMUG00000056567	Metazoa_SRP
ENSMMUG00000022230	TRAPPC1
ENSMMUG00000023548	C10H20orf144
ENSMMUG00000049677	
ENSMMUG00000001761	MYO1B
ENSMMUG00000005610	PTPN4
ENSMMUG00000055738	
ENSMMUG00000012382	NKAP
ENSMMUG00000031819	ARHGEF25
ENSMMUG00000033934	
ENSMMUG00000046816	CCDC85C
ENSMMUG00000020260	LRRC29
ENSMMUG00000058313	DDN
ENSMMUG00000007787	PPIP5K2
ENSMMUG00000053392	
ENSMMUG00000007078	ASAH2
ENSMMUG00000054529	
ENSMMUG00000050277	DMAC1
ENSMMUG00000004997	SETBP1
ENSMMUG00000005504	NUP37
ENSMMUG00000060190	d4Z4
ENSMMUG00000061147	Metazoa_SRP
ENSMMUG00000063623	
ENSMMUG00000018180	FBXO47
ENSMMUG00000053494	ZFPM1
ENSMMUG00000010114	RIN2
ENSMMUG00000048927	
ENSMMUG00000060662	
ENSMMUG00000022773	MFAP1
ENSMMUG00000062070	
ENSMMUG00000011291	
ENSMMUG00000023798	PHYH
ENSMMUG00000015446	SAMM50
ENSMMUG00000056207	
ENSMMUG00000007859	FMNL1
ENSMMUG00000040891	
ENSMMUG00000064656	
ENSMMUG00000025917	U6
ENSMMUG00000054585	SPAG7
ENSMMUG00000055178	DUXB
ENSMMUG00000063061	
ENSMMUG00000057880	
ENSMMUG00000019090	ANAPC5
ENSMMUG00000023909	SNORA70
ENSMMUG00000061814	
ENSMMUG00000006161	SERPINE2
ENSMMUG00000055378	
ENSMMUG00000028765	
ENSMMUG00000057949	Metazoa_SRP
ENSMMUG00000004339	RAB15
ENSMMUG00000049812	GALR2
ENSMMUG00000035830	U7
ENSMMUG00000063015	
ENSMMUG00000050460	
ENSMMUG00000054064	
ENSMMUG00000061052	
ENSMMUG00000023550	E2F1
ENSMMUG00000054263	
ENSMMUG00000048566	MCF2L
ENSMMUG00000014147	COQ4
ENSMMUG00000056690	
ENSMMUG00000051627	
ENSMMUG00000055030	RNASE9
ENSMMUG00000003570	ATP5F1A
ENSMMUG00000057419	
ENSMMUG00000056670	
ENSMMUG00000006582	PLK3
ENSMMUG00000020370	SOX5
ENSMMUG00000056590	Metazoa_SRP
ENSMMUG00000049958	
ENSMMUG00000022233	HEATR9
ENSMMUG00000039823	C2orf42
ENSMMUG00000000477	RAPGEF3
ENSMMUG00000064149	
ENSMMUG00000062486	
ENSMMUG00000009785	CCL13
ENSMMUG00000054532	
ENSMMUG00000014427	KIF2B
ENSMMUG00000064141	OXGR1
ENSMMUG00000056379	U2
ENSMMUG00000063104	
ENSMMUG00000035253	U6
ENSMMUG00000051282	Metazoa_SRP
ENSMMUG00000000779	NUDCD3
ENSMMUG00000059312	Metazoa_SRP
ENSMMUG00000060869	Metazoa_SRP
ENSMMUG00000025184	SNORA22B
ENSMMUG00000064205	U2
ENSMMUG00000054534	
ENSMMUG00000049440	C17orf113
ENSMMUG00000016637	VPS4A
ENSMMUG00000053722	
ENSMMUG00000064468	
ENSMMUG00000049825	
ENSMMUG00000000918	ATP9A
ENSMMUG00000018961	MEAK7
ENSMMUG00000054147	
ENSMMUG00000012048	TMEM173
ENSMMUG00000059822	U6
ENSMMUG00000055685	
ENSMMUG00000050735	
ENSMMUG00000050755	
ENSMMUG00000052442	
ENSMMUG00000034608	U6
ENSMMUG00000056069	
ENSMMUG00000019115	EIF1AD
ENSMMUG00000053440	
ENSMMUG00000005802	IRX2
ENSMMUG00000016433	CEBPZ
ENSMMUG00000064806	
ENSMMUG00000025890	Y_RNA
ENSMMUG00000023475	CSMD1
ENSMMUG00000062567	ZACN
ENSMMUG00000007717	SMPD1
ENSMMUG00000057069	SNORA15
ENSMMUG00000061735	5S_rRNA
ENSMMUG00000000297	MAP7D3
ENSMMUG00000052214	
ENSMMUG00000025358	
ENSMMUG00000015713	PRKAG1
ENSMMUG00000059652	
ENSMMUG00000062442	
ENSMMUG00000058731	OR1B1
ENSMMUG00000055914	
ENSMMUG00000053155	Metazoa_SRP
ENSMMUG00000059155	
ENSMMUG00000046691	Metazoa_SRP
ENSMMUG00000004140	NUP35
ENSMMUG00000019457	EZR
ENSMMUG00000058864	
ENSMMUG00000020061	PPP1R9B
ENSMMUG00000058055	U2
ENSMMUG00000023178	GSPT1
ENSMMUG00000064188	
ENSMMUG00000064778	
ENSMMUG00000055643	
ENSMMUG00000016717	PKD1L3
ENSMMUG00000033694	
ENSMMUG00000059595	Metazoa_SRP
ENSMMUG00000056968	
ENSMMUG00000053477	
ENSMMUG00000015748	WWC2
ENSMMUG00000018625	NIPAL1
ENSMMUG00000030915	LAYN
ENSMMUG00000020263	TMEM208
ENSMMUG00000015416	BRPF3
ENSMMUG00000048069	
ENSMMUG00000058959	METTL7B
ENSMMUG00000000994	EPS15L1
ENSMMUG00000053232	
ENSMMUG00000048011	SNORD39
ENSMMUG00000027539	U6
ENSMMUG00000002921	CPSF6
ENSMMUG00000023597	ARSJ
ENSMMUG00000050390	
ENSMMUG00000056633	
ENSMMUG00000056628	CPHXL
ENSMMUG00000009829	CEP152
ENSMMUG00000064969	
ENSMMUG00000061622	
ENSMMUG00000013560	CACNG3
ENSMMUG00000058304	Metazoa_SRP
ENSMMUG00000060752	OR1Q1
ENSMMUG00000054079	
ENSMMUG00000018329	CSNK1D
ENSMMUG00000017786	PABPC1
ENSMMUG00000064780	
ENSMMUG00000011841	THUMPD2
ENSMMUG00000059325	
ENSMMUG00000014755	DHX58
ENSMMUG00000059158	Metazoa_SRP
ENSMMUG00000015275	SUMF2
ENSMMUG00000055406	
ENSMMUG00000035490	U7
ENSMMUG00000062182	
ENSMMUG00000025053	U6
ENSMMUG00000060858	
ENSMMUG00000002433	CAMK2B
ENSMMUG00000055929	
ENSMMUG00000045760	
ENSMMUG00000027133	
ENSMMUG00000021219	MROH2A
ENSMMUG00000010758	ZNF415
ENSMMUG00000011940	VPS35
ENSMMUG00000055894	
ENSMMUG00000004861	NDUFS4
ENSMMUG00000008783	SLCO5A1
ENSMMUG00000007533	PPFIA3
ENSMMUG00000053078	Metazoa_SRP
ENSMMUG00000007373	ZDHHC20
ENSMMUG00000063571	Metazoa_SRP
ENSMMUG00000052938	
ENSMMUG00000061680	
ENSMMUG00000052053	Metazoa_SRP
ENSMMUG00000062293	
ENSMMUG00000021292	GLT8D2
ENSMMUG00000049250	Metazoa_SRP
ENSMMUG00000052636	SUPV3L1
ENSMMUG00000064963	
ENSMMUG00000011282	DNAJC9
ENSMMUG00000058195	U7
ENSMMUG00000021104	MTX3
ENSMMUG00000064243	
ENSMMUG00000013711	OR1J4
ENSMMUG00000050218	Y_RNA
ENSMMUG00000005140	ZFYVE1
ENSMMUG00000054739	Metazoa_SRP
ENSMMUG00000052429	TCEAL8
ENSMMUG00000007954	CDKAL1
ENSMMUG00000051298	IFNA13
ENSMMUG00000055107	
ENSMMUG00000061939	Metazoa_SRP
ENSMMUG00000009454	CES1
ENSMMUG00000021185	VWA3B
ENSMMUG00000021794	CFAP73
ENSMMUG00000052428	
ENSMMUG00000060418	
ENSMMUG00000003297	CCDC63
ENSMMUG00000023551	PXMP4
ENSMMUG00000017026	FBRSL1
ENSMMUG00000030914	SIK2
ENSMMUG00000051690	
ENSMMUG00000053303	U6
ENSMMUG00000017016	SYT4
ENSMMUG00000056936	
ENSMMUG00000051659	
ENSMMUG00000015985	KDM4C
ENSMMUG00000033017	U6
ENSMMUG00000011308	LACC1
ENSMMUG00000064551	
ENSMMUG00000013228	RDH5
ENSMMUG00000008976	ZNF354B
ENSMMUG00000064776	Metazoa_SRP
ENSMMUG00000057782	Metazoa_SRP
ENSMMUG00000064493	
ENSMMUG00000009176	CAMTA2
ENSMMUG00000005533	TUBGCP5
ENSMMUG00000060860	
ENSMMUG00000023164	CELA1
ENSMMUG00000050837	
ENSMMUG00000057435	
ENSMMUG00000049529	
ENSMMUG00000058219	
ENSMMUG00000014592	ZSWIM9
ENSMMUG00000062284	
ENSMMUG00000054061	
ENSMMUG00000026990	mml-let-7i
ENSMMUG00000058777	Metazoa_SRP
ENSMMUG00000037551	Metazoa_SRP
ENSMMUG00000059254	
ENSMMUG00000028010	U1
ENSMMUG00000060428	OR1J1
ENSMMUG00000043078	CEBPZOS
ENSMMUG00000014456	UGT8
ENSMMUG00000052694	
ENSMMUG00000057726	Metazoa_SRP
ENSMMUG00000065150	Metazoa_SRP
ENSMMUG00000063809	IFNA8
ENSMMUG00000052589	
ENSMMUG00000063787	
ENSMMUG00000001157	ZDHHC6
ENSMMUG00000064321	
ENSMMUG00000011842	ADRA2B
ENSMMUG00000054985	Metazoa_SRP
ENSMMUG00000060343	
ENSMMUG00000002273	
ENSMMUG00000008978	ZFP2
ENSMMUG00000007752	PHLDA2
ENSMMUG00000047378	
ENSMMUG00000045592	
ENSMMUG00000048372	MAPK1IP1L
ENSMMUG00000054160	
ENSMMUG00000065240	
ENSMMUG00000009786	CCL1
ENSMMUG00000001436	ZNF665
ENSMMUG00000014146	TRUB2
ENSMMUG00000046135	
ENSMMUG00000057354	
ENSMMUG00000008771	KDM2A
ENSMMUG00000025084	U1
ENSMMUG00000012897	KIF3B
ENSMMUG00000053589	COTL1
ENSMMUG00000052163	CNFN
ENSMMUG00000062404	
ENSMMUG00000027085	mml-mir-9-2
ENSMMUG00000061536	
ENSMMUG00000053740	
ENSMMUG00000064816	
ENSMMUG00000062471	
ENSMMUG00000003250	CBLL2
ENSMMUG00000003525	PKP3
ENSMMUG00000046789	
ENSMMUG00000064557	
ENSMMUG00000062197	
ENSMMUG00000000098	HHIPL1
ENSMMUG00000052235	
ENSMMUG00000036076	U6
ENSMMUG00000055510	
ENSMMUG00000054233	
ENSMMUG00000057089	
ENSMMUG00000063189	
ENSMMUG00000033001	U6
ENSMMUG00000057960	
ENSMMUG00000050643	
ENSMMUG00000062188	SMIM2
ENSMMUG00000060920	ASTL
ENSMMUG00000064223	
ENSMMUG00000015889	C5orf38
ENSMMUG00000053462	
ENSMMUG00000004917	PLXDC1
ENSMMUG00000000138	B9D1
ENSMMUG00000054877	
ENSMMUG00000060738	
ENSMMUG00000059166	Y_RNA
ENSMMUG00000038979	Metazoa_SRP
ENSMMUG00000053530	
ENSMMUG00000014621	SETD6
ENSMMUG00000026475	
ENSMMUG00000055515	
ENSMMUG00000055658	BTBD17
ENSMMUG00000059572	
ENSMMUG00000012886	PTGS1
ENSMMUG00000047620	Metazoa_SRP
ENSMMUG00000064742	
ENSMMUG00000017645	ZSWIM4
ENSMMUG00000059539	
ENSMMUG00000005264	MED14
ENSMMUG00000064732	
ENSMMUG00000064328	Metazoa_SRP
ENSMMUG00000016451	SULT6B1
ENSMMUG00000016019	PBK
ENSMMUG00000058969	
ENSMMUG00000010634	ASB3
ENSMMUG00000049645	
ENSMMUG00000058166	
ENSMMUG00000065310	
ENSMMUG00000055493	
ENSMMUG00000052471	
ENSMMUG00000017111	
ENSMMUG00000008065	SART1
ENSMMUG00000022902	CCDC102B
ENSMMUG00000054986	
ENSMMUG00000007081	SGMS1
ENSMMUG00000017716	
ENSMMUG00000018111	FHOD1
ENSMMUG00000057794	PRKCDBP
ENSMMUG00000006677	CREBL2
ENSMMUG00000041125	
ENSMMUG00000021492	ZNF341
ENSMMUG00000052992	
ENSMMUG00000061238	
ENSMMUG00000018628	TEC
ENSMMUG00000049277	
ENSMMUG00000002485	ZNF454
ENSMMUG00000056432	
ENSMMUG00000054514	IFNA6
ENSMMUG00000049684	
ENSMMUG00000001181	SLC26A10
ENSMMUG00000027156	mml-mir-577
ENSMMUG00000005401	FAM189A2
ENSMMUG00000003916	CNTNAP4
ENSMMUG00000023891	
ENSMMUG00000055822	MIB1
ENSMMUG00000049054	Metazoa_SRP
ENSMMUG00000023165	GALNT6
ENSMMUG00000058312	
ENSMMUG00000054048	
ENSMMUG00000020666	UBE2D2
ENSMMUG00000010152	TACC1
ENSMMUG00000043575	
ENSMMUG00000006778	
ENSMMUG00000057291	MRPS16
ENSMMUG00000052397	
ENSMMUG00000025477	U1
ENSMMUG00000053131	U6
ENSMMUG00000051313	
ENSMMUG00000057006	
ENSMMUG00000060753	U6
ENSMMUG00000032328	
ENSMMUG00000003736	NFKB1
ENSMMUG00000054001	U6
ENSMMUG00000001118	WDR11
ENSMMUG00000018421	
ENSMMUG00000019836	MEF2C
ENSMMUG00000052196	
ENSMMUG00000012977	TMEM132E
ENSMMUG00000043318	U7
ENSMMUG00000010959	KLHL9
ENSMMUG00000039735	FLYWCH2
ENSMMUG00000045300	Metazoa_SRP
ENSMMUG00000015362	JARID2
ENSMMUG00000036965	U7
ENSMMUG00000061479	Y_RNA
ENSMMUG00000061767	
ENSMMUG00000004865	
ENSMMUG00000007753	NAP1L4
ENSMMUG00000044916	
ENSMMUG00000054796	CCL5
ENSMMUG00000058220	Metazoa_SRP
ENSMMUG00000061803	
ENSMMUG00000016884	CCKBR
ENSMMUG00000013737	CA10
ENSMMUG00000008987	LYZ
ENSMMUG00000063505	
ENSMMUG00000042157	
ENSMMUG00000063924	RHOXF1
ENSMMUG00000050590	U3
ENSMMUG00000027765	U6
ENSMMUG00000009101	DERL3
ENSMMUG00000004370	HERC2
ENSMMUG00000019178	GPR142
ENSMMUG00000055949	
ENSMMUG00000045199	Metazoa_SRP
ENSMMUG00000034460	U6
ENSMMUG00000055007	Metazoa_SRP
ENSMMUG00000057936	U6
ENSMMUG00000059311	U6
ENSMMUG00000005233	LRRC61
ENSMMUG00000007480	FBXO16
ENSMMUG00000018239	CEP83
ENSMMUG00000017380	NRG3
ENSMMUG00000021520	TNFRSF17
ENSMMUG00000052470	
ENSMMUG00000056899	
ENSMMUG00000049273	
